pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,batter,balls,strikes,outs_when_up,inning,inning_topbot,p_throws,stand,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,at_bat_number,pitch_number,bat_score,fld_score,on_3b_dum,on_2b_dum,on_1b_dum,pitcher_is_home,pitcher_is_winning,tied,is_strike
FF,97.4,-1.6291,6.2988,592789,621020,0,0,0,1,Top,R,R,3.6039,1.6693,97.654,2010,6.426,1,1,0,0,0,0,0,1,0,1,1
SL,91.3,-2.8414,5.1046,621242,621020,2,2,2,9,Top,R,R,3.49,1.65,92.84,2274,6.929,66,5,0,3,0,0,0,1,1,0,1
FF,97.8,-2.9332,5.0616,621242,621020,2,1,2,9,Top,R,R,3.49,1.65,98.548,2402,6.687,66,4,0,3,0,0,0,1,1,0,1
FF,98.6,-2.9239,4.9752,621242,621020,1,1,2,9,Top,R,R,3.49,1.65,99.347,2400,6.742,66,3,0,3,0,0,0,1,1,0,0
FF,99.2,-2.7978,4.9888,621242,621020,0,1,2,9,Top,R,R,3.49,1.65,99.896,2431,6.727,66,2,0,3,0,0,0,1,1,0,0
FF,98.8,-2.8799,4.9141,621242,621020,0,0,2,9,Top,R,R,3.49,1.65,99.763,2449,6.802,66,1,0,3,0,0,0,1,1,0,1
FF,98.4,-2.957,4.9779,621242,542364,0,2,1,9,Top,R,L,3.37,1.61,99.833,2354,6.961,65,3,0,3,0,0,0,1,1,0,1
FF,98.3,-2.8722,5.0081,621242,542364,0,1,1,9,Top,R,L,3.37,1.61,99.304,2426,6.825,65,2,0,3,0,0,0,1,1,0,1
FF,97.5,-3.0428,5.1118,621242,542364,0,0,1,9,Top,R,L,3.37,1.61,96.297,2419,5.64,65,1,0,3,0,0,0,1,1,0,1
FF,96,-3.1116,5.0457,621242,459964,1,0,0,9,Top,R,L,3.11,1.57,96.664,2327,6.637,64,2,0,3,0,0,0,1,1,0,0
FF,96.2,-2.9249,5.0464,621242,459964,0,0,0,9,Top,R,L,3.11,1.57,96.995,2327,6.75,64,1,0,3,0,0,0,1,1,0,0
SL,88.4,-3.341,6.1422,542960,465041,0,0,2,8,Top,R,R,3.371,1.535,87.096,2296,5.359,60,1,0,3,0,0,1,1,1,0,0
FC,89.5,-3.3981,6.0453,542960,594807,1,2,2,8,Top,R,R,3.39,1.61,88.407,2365,5.5,59,4,0,3,0,0,0,1,1,0,0
SL,83.7,-3.4824,6.1693,542960,594807,1,1,2,8,Top,R,R,3.39,1.61,81.778,2388,4.835,59,3,0,3,0,0,0,1,1,0,1
SL,88,-3.53,6.1845,542960,594807,1,0,2,8,Top,R,R,3.39,1.61,86.784,2297,5.203,59,2,0,3,0,0,0,1,1,0,1
FF,91.5,-3.2204,6.2009,542960,594807,0,0,2,8,Top,R,R,3.39,1.61,90.435,2121,5.689,59,1,0,3,0,0,0,1,1,0,0
CH,85.2,-3.611,5.8888,542960,455976,0,2,1,8,Top,R,L,3.53,1.69,84.196,1787,5.656,58,4,0,3,0,0,0,1,1,0,1
FF,91.9,-3.5183,6.0708,542960,455976,0,2,1,8,Top,R,L,3.53,1.69,90.102,2185,5.25,58,3,0,3,0,0,0,1,1,0,1
SL,88.2,-3.3543,6.2193,542960,455976,0,1,1,8,Top,R,L,3.53,1.69,86.879,2250,5.328,58,2,0,3,0,0,0,1,1,0,1
FF,90.8,-3.4213,6.2354,542960,455976,0,0,1,8,Top,R,L,3.53,1.69,89.091,2000,5.224,58,1,0,3,0,0,0,1,1,0,1
SL,87.2,-3.1755,6.3806,542960,518626,0,0,0,8,Top,R,R,3.34,1.6,85.732,2203,5.172,57,1,0,3,0,0,0,1,1,0,0
SL,89.8,-1.1909,6.4207,544727,518692,2,2,2,7,Top,R,L,3.55,1.74,88.999,2313,5.581,52,6,0,3,0,0,1,1,1,0,1
FF,96.6,-0.7599,6.4633,544727,518692,2,2,2,7,Top,R,L,3.55,1.74,95.819,2176,5.642,52,5,0,3,0,0,1,1,1,0,1
FF,96.1,-1.0222,6.4506,544727,518692,2,1,2,7,Top,R,L,3.55,1.74,94.869,2201,5.463,52,4,0,3,0,0,1,1,1,0,1
FS,93.3,-1.2178,6.6168,544727,518692,1,1,2,7,Top,R,L,3.55,1.74,92.763,1708,5.78,52,3,0,3,0,0,1,1,1,0,0
SL,88.5,-1.1564,6.4948,544727,518692,1,0,2,7,Top,R,L,3.55,1.74,87.757,2319,5.468,52,2,0,3,0,0,1,1,1,0,1
FF,95.8,-0.8981,6.4475,544727,518692,0,0,2,7,Top,R,L,3.55,1.74,95.521,2216,5.986,52,1,0,3,0,0,1,1,1,0,0
SL,87.9,-1.3747,6.4586,544727,645277,1,1,2,7,Top,R,L,3.25,1.55,87.37,2397,5.814,51,3,0,3,0,0,0,1,1,0,0
SL,89.1,-1.2478,6.3948,544727,645277,0,1,2,7,Top,R,L,3.25,1.55,87.89,2264,5.487,51,2,0,3,0,0,0,1,1,0,0
FS,92.2,-1.275,6.6429,544727,645277,0,0,2,7,Top,R,L,3.25,1.55,91.16,1581,5.373,51,1,0,3,0,0,0,1,1,0,1
SL,88.6,-1.2474,6.4581,544727,621020,1,2,1,7,Top,R,R,3.25,1.55,87.405,2387,5.396,50,5,0,3,0,0,0,1,1,0,1
FF,96,-0.8824,6.5055,544727,621020,1,2,1,7,Top,R,R,3.49,1.65,95.088,2116,5.678,50,4,0,3,0,0,0,1,1,0,1
FF,95.5,-1.2184,6.476,544727,621020,1,1,1,7,Top,R,R,3.49,1.65,94.364,2153,5.649,50,3,0,3,0,0,0,1,1,0,1
SL,86.5,-1.3713,6.5708,544727,621020,1,0,1,7,Top,R,R,3.49,1.65,85.242,2281,5.388,50,2,0,3,0,0,0,1,1,0,1
SI,94.7,-1.1182,6.5875,544727,621020,0,0,1,7,Top,R,R,3.49,1.65,93.54,2157,5.527,50,1,0,3,0,0,0,1,1,0,0
FS,93.7,-1.3634,6.5989,544727,608331,1,0,0,7,Top,R,L,3.43,1.61,92.935,2131,5.746,49,2,0,3,0,0,0,1,1,0,0
SI,94.5,-1.3923,6.6204,544727,608331,0,0,0,7,Top,R,L,3.43,1.61,92.648,2070,5.09,49,1,0,3,0,0,0,1,1,0,0
SI,93,1.6999,5.7185,571927,571740,0,0,2,6,Top,L,R,3.371,1.535,92.948,2265,6.284,45,1,0,3,0,0,1,1,1,0,0
SI,93.8,1.5013,5.7146,571927,435263,3,1,2,6,Top,L,L,3.39,1.69,94.397,2258,6.72,44,5,0,3,0,0,0,1,1,0,0
SI,93.2,1.6682,5.6242,571927,435263,2,1,2,6,Top,L,L,3.39,1.69,93.339,2196,6.429,44,4,0,3,0,0,0,1,1,0,0
CU,79.4,1.4733,5.6891,571927,435263,1,1,2,6,Top,L,L,3.39,1.69,79.425,2558,6.25,44,3,0,3,0,0,0,1,1,0,0
CU,77.2,1.5477,5.6774,571927,435263,0,1,2,6,Top,L,L,3.39,1.69,77.566,2450,6.569,44,2,0,3,0,0,0,1,1,0,0
SI,93.4,1.4695,5.7125,571927,435263,0,0,2,6,Top,L,L,3.39,1.69,94.038,2235,6.69,44,1,0,3,0,0,0,1,1,0,1
SI,93.8,1.6392,5.7638,571927,594807,0,0,1,6,Top,L,R,3.39,1.61,93.922,2116,6.304,43,1,0,3,0,0,0,1,1,0,0
SI,92.3,1.6268,5.5397,571927,455976,0,0,0,6,Top,L,L,3.39,1.61,92.475,2084,6.253,42,1,0,3,0,0,0,1,1,0,0
CH,83.1,1.685,5.5692,571927,518626,0,1,2,5,Top,L,R,3.34,1.6,83.498,2349,6.332,38,2,0,3,0,0,1,1,1,0,0
CH,82.8,1.6159,5.5969,571927,518626,0,0,2,5,Top,L,R,3.34,1.6,83.117,2429,6.257,38,1,0,3,0,0,1,1,1,0,1
SI,93.6,1.5508,5.655,571927,518692,3,1,2,5,Top,L,L,3.34,1.6,93.923,2135,6.481,37,5,0,3,0,0,0,1,1,0,0
SI,92.5,1.5764,5.6493,571927,518692,3,0,2,5,Top,L,L,3.55,1.74,92.714,2147,6.429,37,4,0,3,0,0,0,1,1,0,1
SI,93,1.6481,5.6203,571927,518692,2,0,2,5,Top,L,L,3.55,1.74,93.284,2189,6.45,37,3,0,3,0,0,0,1,1,0,0
CU,76.9,1.3014,5.7742,571927,518692,1,0,2,5,Top,L,L,3.55,1.74,76.627,2534,6.262,37,2,0,3,0,0,0,1,1,0,0
CU,76.8,1.5199,5.7483,571927,518692,0,0,2,5,Top,L,L,3.55,1.74,76.443,2380,6.163,37,1,0,3,0,0,0,1,1,0,0
SI,93.2,1.5401,5.7242,571927,645277,2,2,1,5,Top,L,R,3.55,1.74,93.326,2179,6.322,36,7,0,3,0,0,0,1,1,0,0
CH,82.8,1.6872,5.5911,571927,645277,2,2,1,5,Top,L,R,3.25,1.55,83.193,2087,6.233,36,6,0,3,0,0,0,1,1,0,1
CU,77.6,1.358,5.6464,571927,645277,2,2,1,5,Top,L,R,3.25,1.55,77.742,2349,6.262,36,5,0,3,0,0,0,1,1,0,1
SI,93.1,1.3872,5.9413,571927,645277,1,2,1,5,Top,L,R,3.25,1.55,93.411,2106,6.281,36,4,0,3,0,0,0,1,1,0,0
SI,93.5,1.536,5.7796,571927,645277,1,1,1,5,Top,L,R,3.25,1.55,94.082,2069,6.456,36,3,0,3,0,0,0,1,1,0,1
SI,91.4,1.6226,5.6335,571927,645277,0,1,1,5,Top,L,R,3.25,1.55,92.25,2076,6.585,36,2,0,3,0,0,0,1,1,0,0
SL,89.1,1.7809,5.6646,571927,645277,0,0,1,5,Top,L,R,3.25,1.55,89.941,2044,6.452,36,1,0,3,0,0,0,1,1,0,1
CU,77.1,1.4583,5.7944,571927,621020,1,2,0,5,Top,L,R,3.25,1.55,77.112,2370,6.2,35,4,0,3,0,0,0,1,1,0,1
CU,78.7,1.417,5.8528,571927,621020,0,2,0,5,Top,L,R,3.49,1.65,78.638,2390,6.169,35,3,0,3,0,0,0,1,1,0,0
SI,93.7,1.542,5.8817,571927,621020,0,1,0,5,Top,L,R,3.49,1.65,93.693,2066,6.135,35,2,0,3,0,0,0,1,1,0,1
SI,92.4,1.6691,5.7852,571927,621020,0,0,0,5,Top,L,R,3.49,1.65,92.48,2100,6.244,35,1,0,3,0,0,0,1,1,0,1
SI,93.9,1.6227,5.7568,571927,592314,0,0,2,4,Top,L,R,3.29,1.48,94.403,2096,6.406,31,1,0,3,1,0,0,1,1,0,0
SI,93.2,1.4089,5.7636,571927,571740,2,2,1,4,Top,L,R,3.371,1.535,94.428,2029,6.805,30,5,0,3,1,0,0,1,1,0,1
SI,93.1,1.6217,5.7093,571927,571740,2,1,1,4,Top,L,R,3.371,1.535,93.513,2198,6.542,30,4,0,3,1,0,0,1,1,0,1
SI,93.1,1.6434,5.7514,571927,571740,1,1,1,4,Top,L,R,3.371,1.535,93.736,2065,6.605,30,3,0,3,1,0,0,1,1,0,0
SL,90.1,1.7473,5.6499,571927,571740,1,0,1,4,Top,L,R,3.371,1.535,91.056,2179,6.48,30,2,0,3,1,0,0,1,1,0,1
SI,93.6,1.6738,5.7522,571927,571740,0,0,1,4,Top,L,R,3.371,1.535,94.159,1992,6.423,30,1,0,3,1,0,0,1,1,0,0
CU,77.6,1.5718,5.8223,571927,435263,1,1,0,4,Top,L,L,3.39,1.69,77.753,2498,6.228,29,3,0,3,1,0,0,1,1,0,0
CU,77.2,1.6397,5.8135,571927,435263,0,1,0,4,Top,L,L,3.39,1.69,77.144,2498,6.135,29,2,0,3,1,0,0,1,1,0,0
SI,92.9,1.6428,5.7668,571927,435263,0,0,0,4,Top,L,L,3.39,1.69,93.569,2116,6.411,29,1,0,3,1,0,0,1,1,0,1
SL,89.4,1.8291,5.5896,571927,594807,2,1,0,4,Top,L,R,3.39,1.61,90.402,2106,6.517,28,4,0,3,0,0,0,1,1,0,0
SI,93.7,1.6726,5.6335,571927,594807,2,0,0,4,Top,L,R,3.39,1.61,93.775,2165,6.296,28,3,0,3,0,0,0,1,1,0,1
SI,93.8,1.7039,5.7726,571927,594807,1,0,0,4,Top,L,R,3.39,1.61,93.737,2010,6.221,28,2,0,3,0,0,0,1,1,0,0
SI,93.2,1.5456,5.8371,571927,594807,0,0,0,4,Top,L,R,3.39,1.61,93.775,2098,6.544,28,1,0,3,0,0,0,1,1,0,0
SI,94.6,1.4406,5.6686,571927,455976,0,2,2,3,Top,L,L,3.53,1.69,95.022,2270,6.672,21,3,0,0,0,1,1,1,0,1,1
CU,79.4,1.6335,5.6348,571927,455976,0,1,2,3,Top,L,L,3.53,1.69,79.624,2597,6.353,21,2,0,0,0,1,1,1,0,1,1
CU,77.9,1.6111,5.738,571927,455976,0,0,2,3,Top,L,L,3.53,1.69,77.274,2536,5.916,21,1,0,0,0,1,1,1,0,1,1
SL,89.1,1.6481,5.6649,571927,518626,0,0,2,3,Top,L,R,3.34,1.6,89.324,2275,6.474,20,1,0,0,0,0,1,1,0,1,0
SI,95,1.6091,5.7215,571927,518692,0,0,2,3,Top,L,L,3.34,1.6,95.39,2241,6.463,19,1,0,0,0,0,0,1,0,1,0
CH,85.4,1.7219,5.5791,571927,645277,0,2,1,3,Top,L,R,3.55,1.74,85.934,2413,6.394,18,5,0,0,0,0,0,1,0,1,0
SI,93.8,1.521,5.7707,571927,645277,0,2,1,3,Top,L,R,3.25,1.55,94.545,2247,6.558,18,4,0,0,0,0,0,1,0,1,1
SL,91.3,1.8214,5.4659,571927,645277,0,2,1,3,Top,L,R,3.25,1.55,92.042,2135,6.471,18,3,0,0,0,0,0,1,0,1,1
SL,90.3,1.7391,5.5341,571927,645277,0,1,1,3,Top,L,R,3.25,1.55,91.1,2157,6.595,18,2,0,0,0,0,0,1,0,1,1
SL,90,1.6008,5.6518,571927,645277,0,0,1,3,Top,L,R,3.25,1.55,90.275,2159,6.297,18,1,0,0,0,0,0,1,0,1,1
SI,92.9,1.5375,5.7548,571927,621020,3,1,0,3,Top,L,R,3.25,1.55,92.958,2250,6.306,17,5,0,0,0,0,0,1,0,1,0
SI,94.1,1.5003,5.8319,571927,621020,2,1,0,3,Top,L,R,3.49,1.65,94.008,2263,6.329,17,4,0,0,0,0,0,1,0,1,0
SI,93.7,1.5564,5.7607,571927,621020,2,0,0,3,Top,L,R,3.49,1.65,93.86,2237,6.38,17,3,0,0,0,0,0,1,0,1,1
SL,89.3,1.6857,5.5591,571927,621020,1,0,0,3,Top,L,R,3.49,1.65,89.998,2217,6.378,17,2,0,0,0,0,0,1,0,1,0
CU,75.6,1.549,5.8498,571927,621020,0,0,0,3,Top,L,R,3.49,1.65,74.965,2565,5.765,17,1,0,0,0,0,0,1,0,1,0
SI,93,1.5073,5.754,571927,592314,1,2,2,2,Top,L,R,3.1,1.48,93.467,2129,6.599,12,4,0,0,1,1,1,1,0,1,1
SI,93.6,1.4284,5.7859,571927,592314,1,1,2,2,Top,L,R,3.29,1.48,93.611,2159,6.437,12,3,0,0,1,1,1,1,0,1,1
SI,92.6,1.5458,5.7262,571927,592314,1,0,2,2,Top,L,R,3.29,1.48,93.054,2104,6.392,12,2,0,0,1,1,1,1,0,1,1
SI,92.9,1.5563,5.752,571927,592314,0,0,2,2,Top,L,R,3.29,1.48,92.881,2118,6.145,12,1,0,0,1,1,1,1,0,1,0
SI,93.2,1.5564,5.7929,571927,571740,2,1,2,2,Top,L,R,3.371,1.535,93.742,2163,6.487,11,4,0,0,1,1,0,1,0,1,0
SL,89.4,1.6413,5.6402,571927,571740,1,1,2,2,Top,L,R,3.371,1.535,90.615,2012,6.699,11,3,0,0,0,1,1,1,0,1,0
SI,92.6,1.5199,5.8003,571927,571740,1,0,2,2,Top,L,R,3.371,1.535,92.759,2202,6.239,11,2,0,0,0,1,1,1,0,1,1
SI,93.2,1.481,5.7772,571927,571740,0,0,2,2,Top,L,R,3.371,1.535,94.089,2120,6.801,11,1,0,0,0,1,1,1,0,1,0
SI,93.4,1.4876,5.712,571927,435263,3,2,2,2,Top,L,L,3.39,1.69,93.566,2057,6.347,10,6,0,0,0,1,0,1,0,1,0
SI,93,1.514,5.7932,571927,435263,2,2,2,2,Top,L,L,3.39,1.69,93.608,2095,6.587,10,5,0,0,0,1,0,1,0,1,0
SL,89.1,1.6537,5.6,571927,435263,1,2,2,2,Top,L,L,3.39,1.69,89.926,2094,6.658,10,4,0,0,0,1,0,1,0,1,0
SL,89,1.8208,5.4647,571927,435263,1,1,2,2,Top,L,L,3.39,1.69,90.032,2099,6.566,10,3,0,0,0,1,0,1,0,1,1
SI,92.6,1.5996,5.7997,571927,435263,0,1,2,2,Top,L,L,3.39,1.69,93.018,2165,6.529,10,2,0,0,0,1,0,1,0,1,0
SI,93.1,1.6468,5.8068,571927,435263,0,0,2,2,Top,L,L,3.39,1.69,94.305,2119,6.793,10,1,0,0,0,1,0,1,0,1,1
CU,78.1,1.3863,5.8484,571927,594807,3,2,1,2,Top,L,R,3.39,1.61,78.315,2389,6.306,9,7,0,0,0,1,0,1,0,1,1
SI,94.4,1.6198,5.8412,571927,594807,2,2,1,2,Top,L,R,3.39,1.61,94.838,2088,6.352,9,6,0,0,0,1,0,1,0,1,0
SI,93.6,1.4595,5.8376,571927,594807,2,2,1,2,Top,L,R,3.39,1.61,94.015,1923,6.549,9,5,0,0,0,1,0,1,0,1,1
CU,78.2,1.4543,5.8479,571927,594807,1,2,1,2,Top,L,R,3.39,1.61,77.319,2603,6.017,9,4,0,0,0,0,1,1,0,1,0
CU,77.6,1.5416,5.8046,571927,594807,1,1,1,2,Top,L,R,3.39,1.61,77.808,2495,6.237,9,3,0,0,0,0,1,1,0,1,1
SI,93.7,1.3912,5.8552,571927,594807,0,1,1,2,Top,L,R,3.39,1.61,94.188,2201,6.458,9,2,0,0,0,0,1,1,0,1,0
SI,93.9,1.4462,5.8574,571927,594807,0,0,1,2,Top,L,R,3.39,1.61,94.196,2093,6.334,9,1,0,0,0,0,1,1,0,1,1
SI,92.9,1.6375,5.7197,571927,455976,3,1,1,2,Top,L,L,3.53,1.69,93.013,2071,6.426,8,5,0,0,0,0,0,1,0,1,0
SI,94.5,1.6229,5.7764,571927,455976,2,1,1,2,Top,L,L,3.53,1.69,94.956,2112,6.448,8,4,0,0,0,0,0,1,0,1,0
CU,78.9,1.4119,5.856,571927,455976,1,1,1,2,Top,L,L,3.53,1.69,79.056,2591,6.268,8,3,0,0,0,0,0,1,0,1,0
CU,78.3,1.5807,5.8375,571927,455976,1,0,1,2,Top,L,L,3.53,1.69,78.537,2484,6.283,8,2,0,0,0,0,0,1,0,1,1
SI,94.9,1.6141,5.8166,571927,455976,0,0,1,2,Top,L,L,3.53,1.69,94.747,2163,6.295,8,1,0,0,0,0,0,1,0,1,0
CH,83.1,1.5685,5.6892,571927,518626,2,2,0,2,Top,L,R,3.34,1.6,83.473,2007,6.201,7,5,0,0,0,0,0,1,0,1,0
CH,83.4,1.7429,5.7563,571927,518626,1,2,0,2,Top,L,R,3.34,1.6,83.458,2024,6.075,7,4,0,0,0,0,0,1,0,1,0
SL,88.6,1.7797,5.7333,571927,518626,0,2,0,2,Top,L,R,3.34,1.6,88.656,2183,6.058,7,3,0,0,0,0,0,1,0,1,0
SL,88.5,1.6832,5.6585,571927,518626,0,1,0,2,Top,L,R,3.34,1.6,88.916,2119,6.224,7,2,0,0,0,0,0,1,0,1,1
SI,93.4,1.5728,5.9184,571927,518626,0,0,0,2,Top,L,R,3.34,1.6,93.408,1999,6.301,7,1,0,0,0,0,0,1,0,1,1
SI,95.3,1.6718,5.9014,571927,518692,0,2,2,1,Top,L,L,3.48,1.65,95.552,2221,6.36,3,3,0,0,0,0,0,1,0,1,1
SI,94.8,1.7832,5.7853,571927,518692,0,1,2,1,Top,L,L,3.55,1.74,94.284,2177,5.986,3,2,0,0,0,0,0,1,0,1,1
SI,94.6,1.8363,5.8625,571927,518692,0,0,2,1,Top,L,L,3.55,1.74,94.133,2219,5.952,3,1,0,0,0,0,0,1,0,1,1
SL,91.4,1.5726,5.8077,571927,645277,3,2,1,1,Top,L,R,3.55,1.74,92.022,2109,6.278,2,7,0,0,0,0,0,1,0,1,0
CH,86.3,1.7078,5.7508,571927,645277,2,2,1,1,Top,L,R,3.25,1.55,86.403,2332,6.146,2,6,0,0,0,0,0,1,0,1,0
SI,93.8,1.726,5.9137,571927,645277,1,2,1,1,Top,L,R,3.25,1.55,93.802,2054,6.059,2,5,0,0,0,0,0,1,0,1,0
SL,90,1.6422,5.7146,571927,645277,1,2,1,1,Top,L,R,3.25,1.55,90.941,2140,6.604,2,4,0,0,0,0,0,1,0,1,1
SL,89.2,1.7985,5.7136,571927,645277,1,1,1,1,Top,L,R,3.25,1.55,89.786,2160,6.569,2,3,0,0,0,0,0,1,0,1,1
SL,89.9,1.5819,5.8815,571927,645277,0,1,1,1,Top,L,R,3.25,1.55,90.39,2141,6.407,2,2,0,0,0,0,0,1,0,1,0
SI,94.6,1.5765,5.9327,571927,645277,0,0,1,1,Top,L,R,3.25,1.55,94.202,2277,6.148,2,1,0,0,0,0,0,1,0,1,1
SI,94.9,1.6927,5.8595,571927,621020,0,2,0,1,Top,L,R,3.49,1.65,94.204,2159,6.038,1,3,0,0,0,0,0,1,0,1,1
SI,94.5,1.6893,5.9703,571927,621020,0,1,0,1,Top,L,R,3.49,1.65,93.972,2229,6.007,1,2,0,0,0,0,0,1,0,1,1
SI,93.3,1.8625,5.9782,571927,621020,0,0,0,1,Top,L,R,3.49,1.65,92.271,2081,5.685,1,1,0,0,0,0,0,1,0,1,1
FT,92.9,-1.1705,5.4811,607625,518692,3,2,2,9,Top,R,L,3.55,1.6573,92.806,2180,6.216,75,10,2,4,0,0,1,1,1,0,0
FT,94.8,-1.2868,5.3814,607625,518692,3,2,2,9,Top,R,L,3.55,1.6159,94.588,2301,6.161,75,9,2,4,0,0,1,1,1,0,1
FF,92.6,-1.319,5.3948,607625,518692,3,2,2,9,Top,R,L,3.55,1.738,92.843,2132,6.334,75,8,2,4,0,0,1,1,1,0,1
FF,94.6,-1.2441,5.5901,607625,518692,3,2,2,9,Top,R,L,3.55,1.6953,94.294,2296,6.065,75,7,2,4,0,0,1,1,1,0,1
FT,93.5,-1.1621,5.4517,607625,518692,3,2,2,9,Top,R,L,3.55,1.7693,93.046,2342,6.014,75,6,2,4,0,0,1,1,1,0,1
FF,92.6,-1.2097,5.4427,607625,518692,3,1,2,9,Top,R,L,3.5678,1.74,93.004,2187,6.397,75,5,2,4,0,0,1,1,1,0,1
FT,94.3,-1.17,5.5774,607625,518692,2,1,2,9,Top,R,L,3.5267,1.7901,94.143,2165,6.107,75,4,2,4,0,0,1,1,1,0,0
FF,94.5,-1.1995,5.5808,607625,518692,1,1,2,9,Top,R,L,3.5136,1.7486,94.756,2221,6.235,75,3,2,4,0,0,1,1,1,0,0
CH,88.6,-1.1819,5.5269,607625,518692,0,1,2,9,Top,R,L,3.5432,1.807,88.543,1544,6.14,75,2,2,4,0,0,1,1,1,0,0
FF,94,-1.1256,5.497,607625,518692,0,0,2,9,Top,R,L,3.5784,1.7833,93.844,2231,6.117,75,1,2,4,0,0,1,1,1,0,1
CU,80.6,-1.2186,5.7134,607625,645277,2,2,1,9,Top,R,L,3.371,1.56,79.777,3242,5.949,74,5,2,4,0,0,1,1,1,0,1
FT,92.5,-1.1649,5.4676,607625,645277,2,1,1,9,Top,R,L,3.1024,1.56,93.549,2152,6.627,74,4,2,4,0,0,1,1,1,0,1
FT,94,-1.1276,5.6012,607625,645277,1,1,1,9,Top,R,L,3.27,1.5745,93.779,2309,6.323,74,3,2,4,0,0,1,1,1,0,0
CU,79,-1.2971,5.7465,607625,645277,0,1,1,9,Top,R,L,3.0911,1.4818,77.633,3283,5.79,74,2,2,4,0,0,1,1,1,0,0
CH,86.9,-1.248,5.5711,607625,645277,0,0,1,9,Top,R,L,3.2086,1.5881,86.326,1703,6.123,74,1,2,4,0,0,1,1,1,0,1
SL,87.3,-1.1386,5.4834,607625,621020,1,0,0,9,Top,R,R,3.4674,1.7083,87.34,2387,6.161,73,2,2,4,0,0,1,1,1,0,0
FT,93.3,-1.2838,5.5781,607625,621020,0,0,0,9,Top,R,R,3.5535,1.7071,92.714,2332,6.074,73,1,2,4,0,0,1,1,1,0,0
FF,95.1,-1.2245,5.6931,607625,465041,0,2,0,9,Top,R,R,3.3157,1.59,94.734,2424,6.028,72,3,2,4,0,0,0,1,1,0,0
CU,78.2,-1.1644,5.8287,607625,465041,0,1,0,9,Top,R,R,3.2592,1.59,76.969,3224,5.753,72,2,2,4,0,0,0,1,1,0,1
SL,85.9,-1.251,5.6769,607625,465041,0,0,0,9,Top,R,R,3.3932,1.751,85.671,2279,5.955,72,1,2,4,0,0,0,1,1,0,1
FF,94.6,-1.3442,5.5692,607625,542364,3,2,2,8,Top,R,L,3.1326,1.5239,94.858,2085,6.26,68,9,2,4,0,1,1,1,1,0,0
FF,94.9,-1.1625,5.8228,607625,542364,3,2,2,8,Top,R,L,3.32,1.573,94.81,2088,6.015,68,8,2,4,0,1,1,1,1,0,1
FT,94.2,-1.1715,5.5198,607625,542364,3,2,2,8,Top,R,L,3.32,1.3562,94.766,2042,6.556,68,7,2,4,0,1,1,1,1,0,1
FF,95,-1.1923,5.5424,607625,542364,3,2,2,8,Top,R,L,3.32,1.5682,94.378,2143,6.032,68,6,2,4,0,1,1,1,1,0,1
FT,96.7,-1.235,5.583,607625,542364,2,2,2,8,Top,R,L,3.3778,1.7686,96.409,2184,6.247,68,5,2,4,0,1,1,1,1,0,0
FF,95.2,-1.3817,5.5434,607625,542364,2,1,2,8,Top,R,L,3.4021,1.7334,94.677,2274,6.079,68,4,2,4,0,1,1,1,1,0,1
FF,95.8,-1.3337,5.6412,607625,542364,1,1,2,8,Top,R,L,3.32,1.4868,95.928,2182,6.54,68,3,2,4,0,1,1,1,1,0,0
CU,80.2,-1.282,5.6834,607625,542364,0,1,2,8,Top,R,L,3.3592,1.6025,77.985,3293,5.32,68,2,2,4,0,1,1,1,1,0,0
CU,79.1,-1.1852,5.7618,607625,542364,0,0,2,8,Top,R,L,3.4492,1.5725,77.512,3326,5.519,68,1,2,4,0,1,1,1,1,0,1
CU,79.9,-1.2268,5.6971,607625,588751,0,1,2,8,Top,R,R,3.2829,1.54,77.125,3426,5.013,67,2,2,4,0,0,1,1,1,0,0
CU,79.3,-1.1024,5.7729,607625,588751,0,0,2,8,Top,R,R,3.4195,1.6317,77.597,3354,5.623,67,1,2,4,0,0,1,1,1,0,1
CU,80.9,-1.2207,5.7979,607625,459964,1,2,1,8,Top,R,L,3.0072,1.55,80.001,3411,5.956,66,4,2,4,0,0,1,1,1,0,1
CH,88.9,-1.1826,5.6578,607625,459964,1,1,1,8,Top,R,L,3.0963,1.55,88.864,1653,6.245,66,3,2,4,0,0,1,1,1,0,1
CH,87.8,-1.2873,5.6765,607625,459964,0,1,1,8,Top,R,L,3.0758,1.6431,87.617,1680,6.194,66,2,2,4,0,0,1,1,1,0,0
FT,95.5,-1.2928,5.7315,607625,459964,0,0,1,8,Top,R,L,3.0384,1.55,95.336,2089,6.126,66,1,2,4,0,0,1,1,1,0,1
FF,94.6,-1.107,5.7592,607625,455976,3,1,0,8,Top,R,L,3.5533,1.68,94.608,2068,6.258,65,5,2,4,0,0,1,1,1,0,0
FF,94.3,-1.0544,5.8268,607625,455976,3,0,0,8,Top,R,L,3.5957,1.68,94.427,2231,6.289,65,4,2,4,0,0,1,1,1,0,1
FT,92.8,-1.0933,5.7498,607625,455976,2,0,0,8,Top,R,L,3.541,1.68,92.095,2244,5.99,65,3,2,4,0,0,1,1,1,0,0
FT,94.5,-1.2437,5.8233,607625,455976,1,0,0,8,Top,R,L,3.6443,1.7013,93.542,2187,5.885,65,2,2,4,0,0,1,1,1,0,0
